FREQ_ID,FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,SEX_ID,SEX_NAME,AGE_ID,AGE_NAME,URBANISATION_ID,URBANISATION_NAME,UNIT_MEASURE_ID,UNIT_MEASURE_NAME,DATABASE_ID_ID,DATABASE_ID_NAME,UNIT_MULT_NAME,OBS_STATUS_ID,OBS_STATUS_NAME,OBS_CONF_ID,OBS_CONF_NAME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,SVK,Slovak Republic,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,2508177,2575770,2603213,2634339,2664568,2696148,2732753,2771620,2810168,2848556,2875893,2903677,2941743,2975842,3003498,3029437,3057426,3083114,3107487,3132912,3161040,3196237,3234545,3270703,3296466,3313549,3328446,3343238,3362975,3388966,3420383,3440374,3459853,3493586,3530663,3566127,3598114,3629373,3660992,3693686,3719079,3743642,3771752,3795684,3817318,3836010,3852362,3866630,3878872,3884662,3882973,3880260,3873849,3859997,3842427,3821322,3794576,3763872,3732815,3703157,3675639,3643690,3654639,3659211
A,Annual,SVK,Slovak Republic,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,279954,296394,307532,318539,331552,346313,360879,375263,389179,401925,412162,421210,433156,447020,461606,474889,485962,496701,507083,517113,518859,509162,495414,479963,475130,481524,491187,504531,518388,530384,539774,546324,552251,560143,568927,577788,586332,594693,600965,605402,608042,610334,614001,618128,623462,630130,637767,645971,654822,665665,675644,686080,702456,723380,746333,771464,800101,830331,859949,889914,918403,938476,922176,919404
A,Annual,SVK,Slovak Republic,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,2706748,2768470,2766943,2762629,2758247,2751840,2742600,2730577,2715683,2700184,2674965,2642910,2617133,2593547,2570523,2546937,2522585,2497456,2470393,2441828,2408338,2392180,2387169,2380802,2373282,2365329,2355873,2344794,2332945,2319832,2305623,2292084,2296064,2308040,2320415,2330486,2338702,2346254,2352691,2358385,2358481,2357934,2365142,2371646,2379222,2387514,2395737,2404552,2414684,2426037,2443126,2460583,2472345,2482582,2492579,2500969,2508703,2515590,2520439,2523688,2524162,2515539,2503549,2494835
A,Annual,SVK,Slovak Republic,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,1361347,1423197,1471245,1519388,1569094,1619143,1669066,1718790,1768232,1818423,1863258,1914539,1979489,2047898,2119100,2192168,2266922,2343045,2419732,2497145,2571477,2623925,2667930,2711169,2753815,2796439,2837965,2878046,2917651,2956110,2993564,3011210,3008952,3017265,3025916,3031513,3034659,3037037,3037825,3037635,3030239,3020933,3011770,3001728,2993058,2985293,2977317,2970070,2964549,2960369,2948302,2937801,2935234,2930811,2926070,2922832,2922095,2923642,2926332,2930459,2934665,2931708,2928203,2931905
A,Annual,SVK,Slovak Republic,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,4068095,4191667,4238188,4282017,4327341,4370983,4411666,4449367,4483915,4518607,4538223,4557449,4596622,4641445,4689623,4739105,4789507,4840501,4890125,4938973,4979815,5016105,5055099,5091971,5127097,5161768,5193838,5222840,5250596,5275942,5299187,5303294,5305016,5325305,5346331,5361999,5373361,5383291,5390516,5396020,5388720,5378867,5376912,5373374,5372280,5372807,5373054,5374622,5379233,5386406,5391428,5398384,5407579,5413393,5418649,5423801,5430798,5439232,5446771,5454147,5458827,5447247,5431752,5426740
A,Annual,SVN,Slovenia,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,213663,215108,214667,214080,213413,212412,211698,211149,209959,208027,206500,205816,205889,206488,206583,207450,209313,210634,211810,213065,213992,213296,212490,212693,212707,212346,213032,213217,211110,208020,204351,200146,195324,190195,185080,179877,174426,169235,164200,159733,155954,152234,148369,144649,141786,139789,138495,138407,138710,140419,141743,143180,144851,146514,148116,149364,150405,151416,152789,154318,155427,155676,155177,154099
A,Annual,SVN,Slovenia,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,543916,544601,546706,550618,555280,560612,567001,572951,577822,580891,584306,588286,592123,595794,597513,602092,610181,616770,622633,628728,636249,641587,647385,656007,662442,667126,676212,684806,686906,687702,689195,690454,689902,688794,688753,689521,689474,688718,687262,687856,689931,690849,691753,692385,692159,691819,691936,692592,689452,691903,692587,691164,688113,683951,679059,673134,666603,659977,655127,652634,650783,647720,644978,644622
A,Annual,SVN,Slovenia,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,75256,77219,79382,81785,84521,88001,92062,95794,98838,101491,104360,107402,110413,113392,116167,119456,123040,126270,129327,132012,132928,130815,127797,125317,124161,124906,127839,131527,134530,137618,140949,144281,147269,150107,153126,156825,160756,164441,167797,171509,175426,179128,182376,184675,186913,189374,192101,195613,198381,201668,202242,203202,206231,209650,213467,217393,221194,225066,229884,235639,240853,245206,250166,255604
A,Annual,SVN,Slovenia,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,832835,836928,840755,846483,853214,861025,870761,879895,886618,890409,895166,901505,908426,915674,920263,928998,942534,953674,963770,973805,983168,985698,987671,994017,999310,1004379,1017083,1029550,1032546,1033340,1034494,1034881,1032495,1029095,1026959,1026223,1024656,1022394,1019259,1019098,1021311,1022211,1022497,1021709,1020858,1020982,1022532,1026612,1026544,1033990,1036572,1037546,1039195,1040114,1040642,1039891,1038201,1036459,1037800,1042591,1047063,1048601,1050321,1054325
A,Annual,SVN,Slovenia,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,218293,219888,220232,220422,220191,219193,218416,217626,216070,214030,212512,211772,211840,212482,212734,214087,216545,218381,220093,222048,223629,223037,222105,222188,221936,221388,221956,221822,219302,215912,211998,207724,202881,197527,192060,186667,181182,175821,170698,166367,162710,159057,155372,151795,148786,146655,145451,145390,145603,147513,149096,150665,152596,154425,156114,157497,158518,159547,161043,162828,164194,164508,164083,163232
A,Annual,SVN,Slovenia,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,486565,489372,493583,499500,506248,514055,522991,531591,539213,545006,551029,557042,562206,566986,569834,575175,583786,591289,598328,605444,613509,619086,624790,633176,639942,645498,655890,666393,670752,673802,677442,681302,683965,685933,688675,691930,694232,696070,697169,699965,703877,706398,709208,712356,715020,717473,720187,723754,723620,729011,732137,731893,728627,724122,718892,714270,711065,707770,706245,707388,709407,707998,705093,704693
A,Annual,SVN,Slovenia,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,47026,47944,49080,50566,52461,54888,57736,60416,62645,64429,66184,68016,69762,71555,73301,75322,77384,79033,80356,81303,81008,78709,75768,72939,70966,70376,71036,72011,72595,73297,74226,75523,77157,79191,81749,85052,88557,91672,94503,97614,101026,104394,107453,109873,112348,115366,118698,122366,125550,129155,130779,132739,136741,141293,146331,151873,157258,162613,168806,175578,181755,186970,192488,198687
A,Annual,SVN,Slovenia,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,751885,757203,762895,770488,778900,788135,799143,809633,817928,823465,829725,836830,843808,851023,855869,864584,877715,888703,898777,908795,918146,920833,922663,928303,932844,937262,948881,960226,962649,963011,963666,964549,964003,962651,962483,963649,963971,963563,962370,963947,967614,969849,972033,974024,976153,979493,984336,991510,994773,1005679,1012012,1015297,1017964,1019840,1021337,1023640,1026841,1029929,1036095,1045795,1055356,1059477,1061664,1066611
A,Annual,SVN,Slovenia,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,431956,434996,434899,434503,433604,431605,430114,428776,426029,422057,419012,417589,417729,418970,419317,421536,425858,429015,431903,435113,437621,436334,434595,434881,434643,433735,434988,435039,430412,423932,416349,407869,398204,387721,377140,366544,355608,345056,334898,326100,318664,311291,303741,296444,290571,286443,283946,283797,284313,287932,290839,293845,297447,300938,304230,306861,308922,310963,313832,317146,319621,320184,319260,317331
A,Annual,SVN,Slovenia,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,1030481,1033973,1040288,1050117,1061528,1074667,1089993,1104542,1117034,1125897,1135335,1145328,1154328,1162780,1167347,1177266,1193966,1208060,1220961,1234171,1249759,1260673,1272175,1289184,1302384,1312624,1332102,1351199,1357659,1361504,1366638,1371756,1373867,1374726,1377428,1381451,1383707,1384788,1384432,1387822,1393808,1397247,1400960,1404742,1407180,1409291,1412124,1416346,1413072,1420914,1424723,1423058,1416740,1408072,1397951,1387404,1377667,1367747,1361372,1360022,1360190,1355719,1350072,1349315
A,Annual,SVN,Slovenia,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,122283,125163,128462,132351,136983,142889,149798,156210,161483,165920,170544,175418,180175,184947,189468,194778,200424,205302,209684,213315,213935,209524,203565,198257,195127,195282,198874,203538,207125,210915,215174,219804,224427,229298,234875,241877,249313,256112,262300,269123,276452,283522,289829,294547,299261,304740,310798,317979,323931,330824,333020,335940,342972,350942,359799,369266,378452,387678,398690,411218,422607,432176,442654,454291
A,Annual,SVN,Slovenia,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,1137766,1130127,1123613,1119332,1115860,1113232,1112558,1110594,1105074,1095491,1086612,1078254,1067846,1057315,1043318,1033569,1028459,1020179,1010209,999641,987828,973456,972322,975328,977206,978898,987976,996738,996241,993604,991288,989377,987408,984540,982864,982559,981408,979573,976923,977086,979466,980492,980172,976273,972385,969570,968153,969042,966007,970209,969840,967238,964643,961339,957645,953743,949506,944897,942771,943491,943608,939634,934533,931346
A,Annual,SVN,Slovenia,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,446954,464004,480036,497639,516254,535928,557347,578934,599472,618383,638279,660081,684387,709382,732814,760012,791790,822198,852339,882958,913487,933075,938012,946993,954948,962743,977988,993038,998955,1002747,1006873,1010052,1009090,1007206,1006579,1007313,1007220,1006383,1004706,1005959,1009459,1011568,1014358,1019460,1024627,1030904,1038715,1049080,1055309,1069460,1078743,1085605,1092516,1098614,1104335,1109788,1115536,1121491,1131123,1144894,1158811,1168445,1177453,1189591
A,Annual,SVN,Slovenia,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,1584720,1594131,1603649,1616971,1632114,1649160,1669905,1689528,1704546,1713874,1724891,1738335,1752233,1766697,1776132,1793581,1820249,1842377,1862548,1882599,1901315,1906531,1910334,1922321,1932154,1941641,1965964,1989776,1995196,1996351,1998161,1999429,1996498,1991746,1989443,1989872,1988628,1985956,1981629,1983045,1988925,1992060,1994530,1995733,1997012,2000474,2006868,2018122,2021316,2039669,2048583,2052843,2057159,2059953,2061980,2063531,2065042,2066388,2073894,2088385,2102419,2108079,2111986,2120937
A,Annual,SWE,Sweden,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,815906,802258,791140,783185,781394,785984,793789,801342,805578,809606,815336,819517,820993,821362,823222,825722,825893,823324,817141,806801,794582,781210,766938,754422,745700,739863,735109,732041,732839,737585,746586,759269,773012,787021,799731,806726,807833,806407,803880,800553,796357,791483,786517,781065,774176,765489,757745,753108,750858,752293,758443,767853,779673,794076,810225,826702,844593,862051,875492,885709,891973,895526,895894,891358
A,Annual,SWE,Sweden,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,2457123,2477221,2497715,2515413,2532811,2550061,2563838,2571681,2576535,2586626,2601679,2609550,2607154,2601670,2598528,2599037,2601854,2606560,2612482,2620954,2632094,2642836,2651923,2658719,2663969,2665096,2665250,2670973,2680547,2694704,2709740,2720344,2728298,2736808,2751199,2764370,2770699,2776265,2783621,2793536,2806956,2823811,2842358,2862087,2881763,2903236,2929653,2956326,2977261,2993192,3002814,3005239,3005286,3007885,3015544,3028257,3050572,3078721,3103868,3126526,3142874,3156984,3175449,3190072
A,Annual,SWE,Sweden,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,476886,487655,498623,509808,522195,536182,551268,565767,578827,593003,610546,627907,642996,657700,673854,690354,705770,722028,738206,752885,765709,776096,786085,795841,804950,818018,833576,846078,855806,865487,874603,880740,884473,887174,891382,894657,894325,892558,889825,885817,882219,880122,878519,878376,880707,883274,887199,895438,908580,926616,946384,965608,983950,1002241,1021054,1037971,1054066,1069952,1084360,1097772,1107363,1116621,1130434,1143372
A,Annual,SWE,Sweden,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,3749915,3767134,3787478,3808406,3836400,3872228,3908895,3938791,3960940,3989235,4027560,4056974,4071143,4080732,4095604,4115113,4133517,4151912,4167829,4180640,4192385,4200142,4204946,4208982,4214619,4222977,4233935,4249091,4269192,4297776,4330930,4360353,4385784,4411003,4442313,4465753,4472856,4475229,4477326,4479906,4485532,4495417,4507394,4521528,4536646,4551999,4574597,4604872,4636700,4672101,4707641,4738700,4768910,4804202,4846823,4892930,4949232,5010725,5063720,5110007,5142210,5169131,5201777,5224802
A,Annual,SWE,Sweden,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,862196,847721,836128,828130,826692,831473,839402,847158,851310,855179,860816,864619,865725,865853,867381,869668,869578,866485,859427,848068,834916,820499,805219,792141,783315,777664,773034,769888,771010,776500,786422,800239,815086,829983,843432,850943,852196,850528,847500,843472,838461,832890,827477,821590,814345,805366,797224,792476,790833,793521,800986,811714,824924,840258,856590,873521,892608,911528,926492,938016,945254,949534,949785,944113
A,Annual,SWE,Sweden,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,2470388,2495420,2520590,2543084,2565539,2588414,2607712,2620408,2629876,2644152,2663167,2674141,2673152,2668139,2665002,2664694,2666241,2669955,2675097,2683349,2695026,2706535,2716818,2725111,2731645,2734617,2737532,2746274,2758395,2774928,2792282,2804648,2814028,2823799,2839293,2853323,2860061,2865820,2873625,2884320,2898605,2916387,2935700,2956216,2976757,2998779,3026105,3053645,3075196,3091925,3102707,3107082,3110195,3117561,3131603,3150878,3179723,3214615,3246363,3275987,3299278,3319743,3342312,3358823
A,Annual,SWE,Sweden,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,402156,409724,417392,424708,432723,441739,451789,461572,470148,479505,491257,502600,512280,521589,531967,542963,552950,563187,573247,581622,588203,593328,598280,602799,607026,615126,625329,632552,637894,643760,649201,652134,653169,653775,655708,656919,655885,654485,652523,650176,649513,651267,654387,658895,665782,673428,682579,697098,716907,740966,766792,791715,815345,838358,861094,881856,901522,920830,938639,954877,966700,977403,993067,1008893
A,Annual,SWE,Sweden,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,3734741,3752865,3774110,3795922,3824954,3861625,3898902,3929139,3951334,3978836,4015240,4041360,4051156,4055580,4064350,4077325,4088769,4099627,4107770,4113039,4118146,4120361,4120317,4120051,4121986,4127408,4135895,4148713,4167298,4195188,4227905,4257022,4282283,4307558,4338433,4361185,4368142,4370833,4373648,4377968,4386578,4400543,4417564,4436701,4456884,4477573,4505908,4543220,4582936,4626413,4670485,4710512,4750463,4796177,4849287,4906255,4973853,5046973,5111494,5168880,5211232,5246680,5285164,5311829
A,Annual,SWE,Sweden,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,1678102,1649979,1627268,1611315,1608086,1617457,1633191,1648501,1656888,1664786,1676152,1684136,1686718,1687215,1690603,1695390,1695471,1689810,1676567,1654869,1629498,1601709,1572157,1546562,1529015,1517527,1508142,1501928,1503849,1514085,1533008,1559509,1588098,1617004,1643163,1657669,1660029,1656935,1651380,1644025,1634817,1624373,1613994,1602655,1588522,1570855,1554969,1545585,1541691,1545814,1559429,1579568,1604597,1634334,1666815,1700223,1737202,1773580,1801984,1823725,1837227,1845060,1845679,1835471
A,Annual,SWE,Sweden,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,4927511,4972641,5018305,5058497,5098349,5138475,5171550,5192090,5206410,5230779,5264846,5283691,5280306,5269808,5263531,5263730,5268095,5276515,5287578,5304303,5327121,5349371,5368741,5383830,5395614,5399714,5402782,5417246,5438941,5469632,5502023,5524992,5542327,5560607,5590492,5617694,5630760,5642084,5657246,5677856,5705560,5740198,5778058,5818303,5858520,5902015,5955758,6009971,6052458,6085118,6105521,6112322,6115482,6125446,6147147,6179135,6230295,6293336,6350231,6402513,6442152,6476727,6517761,6548896
A,Annual,SWE,Sweden,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,879042,897378,916015,934515,954918,977921,1003057,1027340,1048975,1072508,1101803,1130507,1155276,1179289,1205821,1233317,1258720,1285215,1311453,1334506,1353912,1369424,1384365,1398641,1411976,1433145,1458905,1478630,1493699,1509247,1523804,1532874,1537643,1540949,1547091,1551575,1550209,1547043,1542348,1535993,1531731,1531389,1532906,1537272,1546490,1556703,1569778,1592536,1625488,1667583,1713176,1757323,1799295,1840599,1882148,1919828,1955588,1990782,2022999,2052649,2074063,2094024,2123501,2152265
A,Annual,SWE,Sweden,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,2059029,2008215,1945521,1884124,1827003,1774455,1724430,1673745,1620513,1570746,1525398,1493090,1471273,1448019,1426605,1414834,1414069,1413241,1411486,1408598,1405560,1406165,1406969,1407607,1408886,1411215,1414501,1419229,1425767,1435311,1446443,1447374,1442280,1437168,1433808,1427846,1422163,1420501,1418811,1417437,1417231,1417037,1416123,1415759,1415762,1415927,1413835,1409904,1406363,1403890,1401467,1389318,1368886,1350197,1333506,1317697,1304687,1292817,1278923,1263481,1244794,1225108,1206837,1186635
A,Annual,SWE,Sweden,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,5425627,5511783,5616067,5720204,5834351,5959398,6083367,6194186,6291760,6397326,6517403,6605244,6651027,6688293,6733350,6777603,6808217,6838299,6864113,6885080,6904971,6914338,6918294,6921426,6927719,6939171,6955328,6978575,7010722,7057653,7112392,7170001,7225787,7281393,7346937,7399093,7418835,7425561,7432163,7440437,7454878,7478923,7508835,7542470,7577769,7613645,7666670,7738188,7813274,7894625,7976659,8059895,8150488,8250182,8362604,8481489,8618398,8764881,8896291,9015406,9108648,9190703,9280104,9349997
A,Annual,SWE,Sweden,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,7484656,7519998,7561588,7604328,7661354,7733853,7807797,7867931,7912273,7968072,8042801,8098334,8122300,8136312,8159955,8192437,8222286,8251540,8275599,8293678,8310531,8320503,8325263,8329033,8336605,8350386,8369829,8397804,8436489,8492964,8558835,8617375,8668067,8718561,8780745,8826939,8840998,8846062,8850974,8857874,8872109,8895960,8924958,8958229,8993531,9029572,9080505,9148092,9219637,9298515,9378126,9449213,9519374,9600379,9696110,9799186,9923085,10057698,10175214,10278887,10353442,10415811,10486941,10536632
A,Annual,SWZ,Eswatini,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,81362,83685,86010,88408,90750,93003,95369,97809,100332,103059,106008,109191,112581,116154,120005,124168,128596,133226,137994,142925,148024,152982,158007,163237,168539,174258,180139,185953,192131,198063,203602,209289,214835,219769,222659,224407,226181,227818,228711,228485,227971,227185,226132,224935,223598,222249,220966,219674,217838,215644,214185,213405,212938,212713,212426,211945,211409,210809,210061,209084,208364,207918,207492,206988
A,Annual,SWZ,Eswatini,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,91113,92922,94845,96876,99195,101925,104875,107991,111209,114447,117743,121095,124517,128029,131650,135406,139338,143291,147371,151727,156237,160272,164532,169718,175202,181644,189093,197121,208430,217867,225990,237829,249728,258712,255803,253888,262084,270081,277614,284690,291426,297783,303680,308922,313666,317922,321991,326306,329948,332400,334053,335312,336547,337946,339729,341923,344430,347186,350203,353513,357995,363270,368153,373286
A,Annual,SWZ,Eswatini,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,5610,5730,5851,5972,6098,6233,6383,6555,6750,6963,7183,7416,7657,7901,8148,8403,8677,8970,9279,9600,9926,10258,10593,10911,11214,11509,11785,12045,12294,12532,12759,12985,13207,13411,13579,13715,13834,13964,14133,14326,14530,14760,15023,15308,15602,15912,16244,16608,17027,17529,18117,18787,19551,20389,21339,22420,23566,24745,25958,27215,28380,29253,29860,30499
A,Annual,SWZ,Eswatini,WB_HNP_SP_POP_TOTL,"Population, total",F,Female,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,178085,182337,186706,191256,196043,201162,206627,212355,218292,224468,230934,237701,244756,252084,259803,267978,276611,285488,294644,304252,314187,323512,333132,343866,354955,367411,381017,395119,412855,428462,442351,460103,477769,491892,492041,492010,502099,511863,520458,527500,533927,539728,544835,549165,552866,556082,559202,562588,564813,565573,566355,567504,569036,571047,573494,576287,579405,582740,586223,589812,594739,600441,605504,610772
A,Annual,SWZ,Eswatini,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,81226,83686,86157,88718,91171,93469,95880,98189,100391,102812,105521,108528,111803,115315,119152,123350,127868,132600,137496,142559,147729,152279,156960,162365,167817,174086,180695,186957,193517,199795,205653,211634,217448,222614,225713,227596,229414,229810,229146,228298,227204,225893,224354,222700,220934,219190,217596,216116,214710,213416,212741,212665,212772,212981,213024,212802,212493,212078,211481,210644,210057,209724,209417,209066
A,Annual,SWZ,Eswatini,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,81568,82647,83785,85010,86658,88913,91462,94082,96551,98814,100998,103126,105243,107409,109664,112059,114684,117806,121526,125570,129799,133439,137246,142059,147211,153479,160910,168967,180327,189842,198030,209860,221679,230509,227399,225251,233213,240034,246340,253139,259686,265825,271378,276385,281116,285471,289498,293563,298294,303505,308057,312026,316019,320222,324747,329623,334764,340074,345593,351399,357630,363747,368527,372840
A,Annual,SWZ,Eswatini,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,4186,4302,4423,4542,4659,4773,4891,5013,5139,5272,5413,5559,5709,5859,6005,6149,6293,6434,6571,6709,6849,6979,7102,7215,7320,7425,7529,7626,7735,7854,7976,8114,8270,8437,8585,8716,8861,9025,9214,9433,9681,9950,10243,10547,10848,11142,11438,11740,12054,12393,12768,13177,13616,14070,14600,15223,15862,16498,17129,17758,18229,18361,18223,18143
